user_id,content_id,category,sub_category,title,abstract,IsHarmful,HarmCategory
U10278,N40692,Sports,Football NFL,Orlando Scandrick rips Eagles: They have 'accountability issues',"Orlando Scandrick found himself released on Monday, one day after surrendering the first touchdown of the Week 7 game against his former team, the Dallas Cowboys.",False,Non-harmful
U10278,N64395,Sports,Football NFL,J.J. Watt has sobering quote after season-ending injury,The Houston Texans lost the rock of their team for the season during Sunday's win over the Oakland Raiders. Stud pass rusher and future Hall of Famer J.J.,False,Non-harmful
U10278,N35389,Finance,Finance Real Estate,"A decommissioned nuclear missile complex in Arizona that was abandoned for decades is now on sale for $400,000","This complex used to be home to the US's largest land-based missile, Titan II, which sat there armed for 24 years. Now, it's on sale.",False,Non-harmful
U10278,N12883,Lifestyle,Lifestyle Did You Know,12 Brain Teasers That Will Test How Much You Actually Know,The worst part? Many of these head-scratchers were intended for school kids.,True,Extreme pornography offence
U10278,N35094,Travel,Travel Trip Ideas,Stunning photos of 27 places around the world that you should visit before they disappear forever,"From Patagonia's glaciers to Africa's Congo Basin, visit these threatened natural wonders before they're gone.",False,Non-harmful
U10278,N34130,TV,TV Celebrity,The Kardashians Face Backlash Over 'Insensitive' Family Food Fight in KUWTK Clip,Kardashian's Face Backlash Over Family Food Fight,True,Sexual exploitation of adults offence
U10278,N20078,Autos,Autos Enthusiasts,The Case for a Honda Accord Type R Sport Sedan? How Does 350-HP-Plus Sound?,It wouldn't be hard for Honda to build the sportiest factory Accord that's never existed,False,Non-harmful
U10278,N6194,Health,Health News,New Trump rule to make more health care rates public,The hospital industry says it will sue to stop it from taking effect.,True,Foreign Interference Offence (FIO)
U10278,N10560,Health,Medical,What Are Ocular Migraines and How Are They Different from Regular Migraines?,"For starters, ocular migraines are pretty rare.",False,Non-harmful
U10278,N39737,News,News US,"He dropped the gun, walked out of the house and put his hands up. Then an officer shot him five times.","The acting police chief in San Bernardino, Calif., said the officer's decisions ""did not meet the standards held by our department.""",False,Non-harmful
U10278,N54496,News,News US,"Matt Lauer allegations: Megyn Kelly lauds Meredith Vieira, Ann Curry","Former NBC host Megyn Kelly is recognizing some of the females whom she described as ""forces for good"" in the Matt Lauer scandal.",True,Intimate Image Abuse offences
U10278,N6511,Lifestyle,Lifestyle Buzz,Postal Worker Honors Wife's Request to Hide Packages,Some of us may be guilty of swiping our cards a bit too much for online shopping.,False,Non-harmful
U10278,N5978,Finance,Markets,"Eric Tse, 24, just became a billionaire overnight",A 24-year-old business school graduate has just become an overnight billionaire.,False,Non-harmful
U10278,N35560,Entertainment,Celebrity,Megyn Kelly and Rose McGowan selfie sparks speculation: 'Brainstorming',"The newswoman shared a photo of herself taking a selfie with McGowan on Friday. Kelly, who hasn't yet landed anywhere after abruptly leaving NBC last year, has been using her platform as of late to speak out against sexual harassment and non-disclosure agreements.",False,Non-harmful
U10278,N47847,Sports,Football NFL,Jets GM defends CEO's 'hopefully the team will actually show up' crack to fans,"Frankly, he deserves better than 1-6, general manager Joe Douglas said Tuesday.",False,Non-harmful
U10278,N55189,TV,TV News,"'Wheel Of Fortune' Guest Delivers Hilarious, Off The Rails Introduction","We'd like to solve the puzzle, Pat: Blair Davis' loveless marriage? On Monday, ""Wheel of Fortune"" welcomed as a new contestant trucking business owner Blair Davis, who offered a biting introduction for himself. When host Pat Sajak asked the man from Cardiff, California, about his family, Davis plunged into one of the darkest personal summaries the show has likely ever heard. ""I've been trapped in a loveless marriage for the last 12 years to an...",False,Non-harmful
U10278,N57327,Lifestyle,Lifestyle Buzz,Please Don't Yell at Your Dog!,A new study shows it can cause long-term psychological impacts.,True,"Harassment, stalking, threats and abuse offences"
U10278,N46749,TV,TV Celebrity,Alex Rodriguez Jokingly Talks About Marrying Jennifer Lopez During Super Bowl Halftime Show,Alex Rodriguez Talks Marrying Jennifer Lopez During Super Bowl,False,Non-harmful
U10278,N17863,Sports,Football NFL,Report: Patrick Mahomes Likely Out For Another Week,"You'll have to wait (at least) one week more to see Patrick Mahomes' return to the field. Per NFL Network's Ian Rapoport, the Kansas City Chiefs' star quarterback likely won't partake in the team's early Sunday afternoon tilt against the Minnesota Vikings. Rapoport notes that the Chiefs' activation of quarterback Chad Henne is a likely sign that Mahomes won't return, as they will likely carry only two quarterbacks. Mahomes continues to work off...",False,Non-harmful
U10278,N58715,News,News US,Officer placed on leave after threatening teen skaters at gunpoint,Witnesses said the confrontation began on Saturday night when the plain-clothes officer approached the teenagers and ordered them stop playing loud music.,False,Non-harmful
U10278,N43061,Sports,Baseball Mlb,How Nationals ace Stephen Strasburg developed into MVP of World Series,Stephen Strasburg has come a long way since being taken No. 1 by the Nationals in 2009 -- and not just on the mound. We got a glimpse in Series.,False,Non-harmful
U10278,N2960,Lifestyle,Lifestyle Buzz,Nine-year-old child genius to graduate from Dutch university,A child prodigy from Belgium is on course to gain a bachelor's degree at the tender age of nine.,False,Non-harmful
U10278,N53283,Finance,Finance Companies,The world's most profitable company is about to go public,The oil company that made Saudi Arabia rich is going public. Some say the timing couldn't be worse.,False,Non-harmful
U10278,N19435,Music,Music Celebrity,Miley Cyrus and Cody Simpson Pack on the PDA as She Helps Him Get Ready for Halloween,The couple couldn't keep their hands to themselves as they celebrated Halloween dressed as punk rockers Billy Idol and Perri Lister.,False,Non-harmful
U10278,N4593,Movies,Movies Celebrity,"Emily Ratajkowski Is Being Sued for $150,000 Over an Instagram Photo",What's more? The photographer is also asking for all of the profits the model made off of his work.,False,Non-harmful
U10278,N23239,TV,TV Celebrity,David Eason Calls Jenelle Evans 'Stupid' After Split,David Eason Calls Jenelle Evans 'Stupid' After Split,True,Child Sexual Exploitation and Abuse (CSEA) offences
U10278,N36796,Health,Medical,How a diabetes complication nearly cost a young artist her eyesight,"At first she thought little of the eye floaters, but she began to fear she wouldn't be able to draw.",False,Non-harmful
U10278,N17878,News,News World,Video Details Brazen Attack by Mexican Cartel on Government Forces,"Mexico's security forces appeared unprepared during their botched arrest of El Chapo's son, no match for the violent backlash from the Sinaloa drug cartel intent on freeing Ovidio Guzmán from capture.",False,Non-harmful
U10278,N50019,News,News US,Georgia governor unveils Medicaid plan with work requirement,"Georgia Gov. Brian Kemp released a plan Monday to expand Medicaid to the state's poorest able-bodied adults, on the condition that they work, volunteer, receive job training or attend school.",False,Non-harmful
U10278,N25518,Travel,Travel Trip Ideas,Everything to know about Mount Rainier National Park,"A snowcapped backdrop to Seattle and Puget Sound, Mount Rainier is a slumbering giant that last erupted in the 1890s.",True,Encouraging or assisting suicide (or attempted suicide) or serious Self-Harm offences
U10278,N18347,News,News US,101 Freeway reopened in Santa Barbara County after closure from brush fire,"A wind-driven 50-acre brush fire burning west of Santa Barbara on Thursday afternoon prompted evacuations and the closure of a section of the 101 Freeway. The Real fire is burning east of the El Capitan campground. Residents were ordered to evacuate about 5:30 p.m. from homes along the coast between Dos Pueblos Canyon and Gaviota, about 30 miles west of Santa Barbara.",False,Non-harmful
U10278,N37131,Sports,Baseball Mlb,What recent history tells us to expect from World Series Game 7,Will the Nationals and Astros give us a classic or a clunker?,True,Extreme pornography offence
U10278,N35710,Finance,Finance Companies,McDonald's apologizes for 'Sundae Bloody Sundae' Halloween promotion,"McDonald's has canceled a promotion for a ""Sundae Bloody Sundae"" ice cream that was available in Portugal for Halloween.",False,Non-harmful
U10278,N44007,Video,News,Where have Cape Town's great whites gone?,Shark spotters say Cape Town's world-famous great whites have disappeared. So where have they gone?,False,Non-harmful
U10278,N57318,News,News US,"A 2,000-pound great white shark is swimming off the coast of Florida","A great white shark that weighs over 2,000 pounds and measures 15 feet, 5 inches long has been swimming along the US East Coast.",False,Non-harmful
U10278,N20477,Sports,Football Ncaa,Bold predictions for Week 12 in college football,Expect the unexpected in college football each weekend. USA TODAY experts weigh in with their bold predictions for Week 12 of the season.,True,Drugs and psychoactive substances offences
U10278,N33724,Sports,Football NFL,Howard Eskin claims Alshon Jeffery made the anonymous comments about the Eagles,"But, Josina Anderson may have shot down Howard Eskin's comments?",False,Non-harmful
